state_abbr,county_name,stock.county,emm2020_county,population,subregion,region
TX,Coleman,G4800830,TRE,8420,coleman,texas
TX,Collin,G4800850,TRE,939585,collin,texas
TX,Collingsworth,G4800870,TRE,3016,collingsworth,texas
TX,Colorado,G4800890,TRE,21019,colorado,texas
TX,Comal,G4800910,TRE,134788,comal,texas
TX,Comanche,G4800930,TRE,13484,comanche,texas
TX,Concho,G4800950,TRE,4279,concho,texas
TX,Cooke,G4800970,TRE,39266,cooke,texas
TX,Coryell,G4800990,TRE,74686,coryell,texas
TX,Cottle,G4801010,TRE,1402,cottle,texas
TX,Crane,G4801030,TRE,4830,crane,texas
TX,Crockett,G4801050,TRE,3675,crockett,texas
TX,Crosby,G4801070,SPPS,5992,crosby,texas
TX,Culberson,G4801090,TRE,2198,culberson,texas
TX,Dallam,G4801110,SPPS,7056,dallam,texas
TX,Dallas,G4801130,TRE,2574984,dallas,texas
TX,Dawson,G4801150,TRE,13111,dawson,texas
TX,Deaf Smith,G4801170,SPPS,18830,deaf smith,texas
TX,Delta,G4801190,TRE,5215,delta,texas
TX,Denton,G4801210,TRE,806180,denton,texas
TX,DeWitt,G4801230,TRE,20865,de witt,texas
TX,Dickens,G4801250,TRE,2184,dickens,texas
TX,Dimmit,G4801270,TRE,10794,dimmit,texas
TX,Donley,G4801290,TRE,3405,donley,texas
TX,Duval,G4801310,TRE,11428,duval,texas
TX,Eastland,G4801330,TRE,18274,eastland,texas
TX,Ector,G4801350,TRE,157462,ector,texas
TX,Edwards,G4801370,TRE,1911,edwards,texas
TX,El Paso,G4801410,SRSG,837918,el paso,texas
TX,Ellis,G4801390,TRE,168499,ellis,texas
TX,Erath,G4801430,TRE,41659,erath,texas
TX,Falls,G4801450,TRE,17273,falls,texas
TX,Fannin,G4801470,TRE,34031,fannin,texas
TX,Fayette,G4801490,TRE,25149,fayette,texas
TX,Fisher,G4801510,TRE,3854,fisher,texas
TX,Floyd,G4801530,SPPS,5917,floyd,texas
TX,Foard,G4801550,TRE,1183,foard,texas
TX,Fort Bend,G4801570,TRE,741237,fort bend,texas
TX,Franklin,G4801590,SPPS,10607,franklin,texas
TX,Freestone,G4801610,TRE,19624,freestone,texas
TX,Frio,G4801630,TRE,18956,frio,texas
TX,Gaines,G4801650,SPPS,20478,gaines,texas
TX,Galveston,G4801670,TRE,329431,galveston,texas
TX,Garza,G4801690,TRE,6442,garza,texas
TX,Gillespie,G4801710,TRE,26521,gillespie,texas
TX,Glasscock,G4801730,TRE,1314,glasscock,texas
TX,Goliad,G4801750,TRE,7517,goliad,texas
TX,Gonzales,G4801770,TRE,20876,gonzales,texas
TX,Gray,G4801790,SPPS,22725,gray,texas
TX,Grayson,G4801810,TRE,128235,grayson,texas
TX,Gregg,G4801830,SPPS,123745,gregg,texas
TX,Grimes,G4801850,MISS,27671,grimes,texas
TX,Guadalupe,G4801870,TRE,155265,guadalupe,texas
TX,Hale,G4801890,SPPS,34263,hale,texas
TX,Hall,G4801910,TRE,3138,hall,texas
TX,Hamilton,G4801930,TRE,8304,hamilton,texas
TX,Hansford,G4801950,SPPS,5538,hansford,texas
TX,Hardeman,G4801970,TRE,3906,hardeman,texas
TX,Hardin,G4801990,MISS,56322,hardin,texas
TX,Harris,G4802010,TRE,4589928,harris,texas
TX,Harrison,G4802030,SPPS,66534,harrison,texas
TX,Hartley,G4802050,SPPS,5747,hartley,texas
TX,Haskell,G4802070,TRE,5681,haskell,texas
TX,Hays,G4802090,TRE,204470,hays,texas
TX,Hemphill,G4802110,SPPS,4129,hemphill,texas
TX,Henderson,G4802130,TRE,79901,henderson,texas
TX,Hidalgo,G4802150,TRE,849843,hidalgo,texas
TX,Hill,G4802170,TRE,35077,hill,texas
TX,Hockley,G4802190,SPPS,23275,hockley,texas
TX,Hood,G4802210,TRE,56857,hood,texas
TX,Hopkins,G4802230,TRE,36400,hopkins,texas
TX,Houston,G4802250,TRE,22754,houston,texas
TX,Howard,G4802270,TRE,36708,howard,texas
TX,Hudspeth,G4802290,SRSG,4053,hudspeth,texas
TX,Hunt,G4802310,TRE,92073,hunt,texas
TX,Hutchinson,G4802330,SPPS,21511,hutchinson,texas
TX,Irion,G4802350,TRE,1557,irion,texas
TX,Jack,G4802370,TRE,8744,jack,texas
TX,Jackson,G4802390,TRE,14869,jackson,texas
TX,Jasper,G4802410,MISS,35648,jasper,texas
TX,Jeff Davis,G4802430,TRE,2200,jeff davis,texas
TX,Jefferson,G4802450,MISS,254679,jefferson,texas
TX,Jim Hogg,G4802470,TRE,5146,jim hogg,texas
TX,Jim Wells,G4802490,TRE,41149,jim wells,texas
TX,Johnson,G4802510,TRE,163274,johnson,texas
TX,Jones,G4802530,TRE,20009,jones,texas
TX,Karnes,G4802550,TRE,15254,karnes,texas
TX,Kaufman,G4802570,TRE,118350,kaufman,texas
TX,Kendall,G4802590,TRE,42540,kendall,texas
TX,Kenedy,G4802610,TRE,404,kenedy,texas
TX,Kent,G4802630,TRE,769,kent,texas
TX,Kerr,G4802650,TRE,51504,kerr,texas
TX,Kimble,G4802670,TRE,4423,kimble,texas
TX,King,G4802690,TRE,289,king,texas
TX,Kinney,G4802710,TRE,3590,kinney,texas
TX,Kleberg,G4802730,TRE,31690,kleberg,texas
TX,Knox,G4802750,TRE,3806,knox,texas
TX,La Salle,G4802830,TRE,7613,la salle,texas
TX,Lamar,G4802770,TRE,49791,lamar,texas
TX,Lamb,G4802790,SPPS,13275,lamb,texas
TX,Lampasas,G4802810,TRE,20760,lampasas,texas
TX,Lavaca,G4802850,TRE,19809,lavaca,texas
TX,Lee,G4802870,TRE,17055,lee,texas
TX,Leon,G4802890,TRE,17299,leon,texas
TX,Liberty,G4802910,MISS,81704,liberty,texas
TX,Limestone,G4802930,TRE,23468,limestone,texas
TX,Lipscomb,G4802950,SPPS,3487,lipscomb,texas
TX,Live Oak,G4802970,TRE,12056,live oak,texas
TX,Llano,G4802990,TRE,20362,llano,texas
TX,Loving,G4803010,TRE,113,loving,texas
TX,Lubbock,G4803030,SPPS,303137,lubbock,texas
TX,Lynn,G4803050,SPPS,5711,lynn,texas
TX,Madison,G4803130,MISS,13987,madison,texas
TX,Marion,G4803150,SPPS,10147,marion,texas
TX,Martin,G4803170,TRE,5723,martin,texas
TX,Mason,G4803190,TRE,4111,mason,texas
TX,Matagorda,G4803210,TRE,37187,matagorda,texas
TX,Maverick,G4803230,TRE,57685,maverick,texas
TX,McCulloch,G4803070,TRE,8172,mcculloch,texas
TX,McLennan,G4803090,TRE,247934,mclennan,texas
TX,McMullen,G4803110,TRE,804,mcmullen,texas
TX,Medina,G4803250,TRE,49283,medina,texas
TX,Menard,G4803270,TRE,2123,menard,texas
TX,Midland,G4803290,TRE,162565,midland,texas
TX,Milam,G4803310,MISS,24871,milam,texas
TX,Mills,G4803330,TRE,4907,mills,texas
TX,Mitchell,G4803350,TRE,8720,mitchell,texas
TX,Montague,G4803370,TRE,19414,montague,texas
TX,Montgomery,G4803390,MISS,556203,montgomery,texas
TX,Moore,G4803410,SPPS,22120,moore,texas
TX,Morris,G4803430,SPPS,12593,morris,texas
TX,Motley,G4803450,TRE,1160,motley,texas
TX,Nacogdoches,G4803470,TRE,65806,nacogdoches,texas
TX,Navarro,G4803490,TRE,48523,navarro,texas
TX,Newton,G4803510,MISS,14003,newton,texas
TX,Nolan,G4803530,TRE,14993,nolan,texas
TX,Nueces,G4803550,TRE,361350,nueces,texas
TX,Ochiltree,G4803570,SPPS,10306,ochiltree,texas
TX,Oldham,G4803590,SPPS,2076,oldham,texas
TX,Orange,G4803610,MISS,84964,orange,texas
TX,Palo Pinto,G4803630,TRE,28053,palo pinto,texas
TX,Panola,G4803650,SPPS,23492,panola,texas
TX,Parker,G4803670,TRE,129441,parker,texas
TX,Parmer,G4803690,SPPS,9776,parmer,texas
TX,Pecos,G4803710,TRE,15970,pecos,texas
TX,Polk,G4803730,MISS,47916,polk,texas
TX,Potter,G4803750,SPPS,120832,potter,texas
TX,Presidio,G4803770,TRE,6958,presidio,texas
TX,Rains,G4803790,TRE,11314,rains,texas
TX,Randall,G4803810,SPPS,132501,randall,texas
TX,Reagan,G4803830,TRE,3608,reagan,texas
TX,Real,G4803850,TRE,3389,real,texas
TX,Red River,G4803870,TRE,12207,red river,texas
TX,Reeves,G4803890,TRE,14921,reeves,texas
TX,Refugio,G4803910,TRE,7321,refugio,texas
TX,Roberts,G4803930,SPPS,916,roberts,texas
TX,Robertson,G4803950,MISS,16751,robertson,texas
TX,Rockwall,G4803970,TRE,93978,rockwall,texas
TX,Runnels,G4803990,TRE,10448,runnels,texas
TX,Rusk,G4804010,SPPS,52732,rusk,texas
TX,Sabine,G4804030,TRE,10303,sabine,texas
TX,San Augustine,G4804050,TRE,8320,san augustine,texas
TX,San Jacinto,G4804070,MISS,27707,san jacinto,texas
TX,San Patricio,G4804090,TRE,67655,san patricio,texas
TX,San Saba,G4804110,TRE,5944,san saba,texas
TX,Schleicher,G4804130,TRE,3056,schleicher,texas
TX,Scurry,G4804150,TRE,17333,scurry,texas
TX,Shackelford,G4804170,TRE,3315,shackelford,texas
TX,Shelby,G4804190,SPPS,25579,shelby,texas
TX,Sherman,G4804210,SPPS,3068,sherman,texas
TX,Smith,G4804230,TRE,225290,smith,texas
TX,Somervell,G4804250,TRE,8775,somervell,texas
TX,Starr,G4804270,TRE,64122,starr,texas
TX,Stephens,G4804290,TRE,9906,stephens,texas
TX,Sterling,G4804310,TRE,1367,sterling,texas
TX,Stonewall,G4804330,TRE,1426,stonewall,texas
TX,Sutton,G4804350,TRE,3869,sutton,texas
TX,Swisher,G4804370,SPPS,7466,swisher,texas
TX,Tarrant,G4804390,TRE,2016872,tarrant,texas
TX,Taylor,G4804410,TRE,136535,taylor,texas
TX,Terrell,G4804430,TRE,812,terrell,texas
TX,Terry,G4804450,SPPS,12799,terry,texas
TX,Throckmorton,G4804470,TRE,1533,throckmorton,texas
TX,Titus,G4804490,SPPS,32592,titus,texas
TX,Tom Green,G4804510,TRE,118386,tom green,texas
TX,Travis,G4804530,TRE,1199323,travis,texas
TX,Trinity,G4804550,MISS,14442,trinity,texas
TX,Tyler,G4804570,MISS,21320,tyler,texas
TX,Upshur,G4804590,SPPS,40969,upshur,texas
TX,Upton,G4804610,TRE,3673,upton,texas
TX,Uvalde,G4804630,TRE,27285,uvalde,texas
TX,Val Verde,G4804650,TRE,48881,val verde,texas
TX,Van Zandt,G4804670,TRE,54355,van zandt,texas
TX,Victoria,G4804690,TRE,92467,victoria,texas
TX,Walker,G4804710,MISS,71484,walker,texas
TX,Waller,G4804730,TRE,50115,waller,texas
TX,Ward,G4804750,TRE,11600,ward,texas
TX,Washington,G4804770,TRE,35056,washington,texas
TX,Webb,G4804790,TRE,271193,webb,texas
TX,Wharton,G4804810,TRE,41735,wharton,texas
TX,Wheeler,G4804830,SPPS,5546,wheeler,texas
TX,Wichita,G4804850,TRE,131838,wichita,texas
TX,Wilbarger,G4804870,TRE,12892,wilbarger,texas
TX,Willacy,G4804890,TRE,21810,willacy,texas
TX,Williamson,G4804910,TRE,528718,williamson,texas
TX,Wilson,G4804930,TRE,48480,wilson,texas
TX,Winkler,G4804950,TRE,7893,winkler,texas
TX,Wise,G4804970,TRE,64455,wise,texas
TX,Wood,G4804990,SPPS,44227,wood,texas
TX,Yoakum,G4805010,SPPS,8488,yoakum,texas
TX,Young,G4805030,TRE,18152,young,texas
TX,Zapata,G4805050,TRE,14349,zapata,texas
TX,Zavala,G4805070,TRE,12023,zavala,texas
UT,Beaver,G4900010,BASN,6463,beaver,utah
UT,Box Elder,G4900030,BASN,53139,box elder,utah
UT,Cache,G4900050,BASN,122753,cache,utah
UT,Carbon,G4900070,BASN,20399,carbon,utah
UT,Daggett,G4900090,BASN,1095,daggett,utah
UT,Davis,G4900110,BASN,342281,davis,utah
UT,Duchesne,G4900130,BASN,20337,duchesne,utah
UT,Emery,G4900150,BASN,10216,emery,utah
UT,Garfield,G4900170,BASN,4986,garfield,utah
UT,Grand,G4900190,BASN,9579,grand,utah
UT,Iron,G4900210,BASN,49937,iron,utah
UT,Juab,G4900230,BASN,11010,juab,utah
UT,Kane,G4900250,BASN,7334,kane,utah
UT,Millard,G4900270,BASN,12694,millard,utah
UT,Morgan,G4900290,BASN,11437,morgan,utah
UT,Piute,G4900310,BASN,1466,piute,utah
UT,Rich,G4900330,BASN,2319,rich,utah
UT,Salt Lake,G4900350,BASN,1121354,salt lake,utah
UT,San Juan,G4900370,BASN,16895,san juan,utah
UT,Sanpete,G4900390,BASN,29409,sanpete,utah
UT,Sevier,G4900410,BASN,21267,sevier,utah
UT,Summit,G4900430,BASN,40307,summit,utah
UT,Tooele,G4900450,BASN,64833,tooele,utah
UT,Uintah,G4900470,BASN,36373,uintah,utah
UT,Utah,G4900490,BASN,592299,utah,utah
UT,Wasatch,G4900510,BASN,30528,wasatch,utah
UT,Washington,G4900530,BASN,160245,washington,utah
UT,Wayne,G4900550,BASN,2702,wayne,utah
UT,Weber,G4900570,BASN,247560,weber,utah
VA,Accomack,G5100010,PJME,32947,accomack,virginia
VA,Albemarle,G5100030,PJMD,106878,albemarle,virginia
VA,Alexandria,G5105100,PJMD,155810,alexandria,virginia
VA,Alleghany,G5100050,PJMD,15595,alleghany,virginia
VA,Amelia,G5100070,PJMD,12913,amelia,virginia
VA,Amherst,G5100090,PJMD,31633,amherst,virginia
VA,Appomattox,G5100110,PJMD,15475,appomattox,virginia
VA,Arlington,G5100130,PJMD,230050,arlington,virginia
VA,Augusta,G5100150,PJMD,74997,augusta,virginia
VA,Bath,G5100170,PJMD,4476,bath,virginia
VA,Bedford,G5100190,PJMW,77960,bedford,virginia
VA,Bland,G5100210,PJMW,6513,bland,virginia
VA,Botetourt,G5100230,PJMD,33231,botetourt,virginia
VA,Bristol,G5105200,SRCE,16960,bristol,virginia
VA,Brunswick,G5100250,PJMD,16243,brunswick,virginia
VA,Buchanan,G5100270,PJMW,22178,buchanan,virginia
VA,Buckingham,G5100290,PJMD,17048,buckingham,virginia
VA,Buena Vista,G5105300,PJMD,6452,buena vista,virginia
VA,Campbell,G5100310,PJMW,54952,campbell,virginia
VA,Caroline,G5100330,PJMD,30178,caroline,virginia
VA,Carroll,G5100350,PJMW,29531,carroll,virginia
VA,Charles City,G5100360,PJMD,7071,charles city,virginia
VA,Charlotte,G5100370,PJMD,12129,charlotte,virginia
VA,Charlottesville,G5105400,PJMD,46912,charlottesville,virginia
VA,Chesapeake,G5105500,PJMD,237940,chesapeake,virginia
VA,Chesterfield,G5100410,PJMD,339009,chesterfield,virginia
VA,Clarke,G5100430,PJMW,14374,clarke,virginia
VA,Colonial Heights,G5105700,PJMD,17772,colonial heights,virginia
VA,Covington,G5105800,PJMD,5518,covington,virginia
VA,Craig,G5100450,PJMD,5158,craig,virginia
VA,Culpeper,G5100470,PJMW,50083,culpeper,virginia
VA,Cumberland,G5100490,PJMD,9652,cumberland,virginia
VA,Danville,G5105900,PJMD,41898,danville,virginia
VA,Dickenson,G5100510,PJMW,14968,dickenson,virginia
VA,Dinwiddie,G5100530,PJMD,28144,dinwiddie,virginia
VA,Emporia,G5105950,PJMD,5305,emporia,virginia
VA,Essex,G5100570,PJMD,11123,essex,virginia
VA,Fairfax,G5100590,PJMD,1138652,fairfax,virginia
VA,Fairfax City,G5106000,PJMD,24164,fairfax city,virginia
VA,Falls Church,G5106100,PJMD,14014,falls church,virginia
VA,Fauquier,G5100610,PJMW,69069,fauquier,virginia
VA,Floyd,G5100630,PJMW,15731,floyd,virginia
VA,Fluvanna,G5100650,PJMD,26271,fluvanna,virginia
VA,Franklin,G5100670,PJMW,56069,franklin,virginia
VA,Franklin City,G5106200,PJMD,8306,franklin city,virginia
VA,Frederick,G5100690,PJMW,84421,frederick,virginia
VA,Fredericksburg,G5106300,PJMD,28297,fredericksburg,virginia
VA,Galax,G5106400,PJMW,6775,galax,virginia
VA,Giles,G5100710,PJMW,16857,giles,virginia
VA,Gloucester,G5100730,PJMD,37214,gloucester,virginia
VA,Goochland,G5100750,PJMD,22668,goochland,virginia
VA,Grayson,G5100770,PJMW,15107,grayson,virginia
VA,Greene,G5100790,PJMD,19371,greene,virginia
VA,Greensville,G5100810,PJMD,11706,greensville,virginia
VA,Halifax,G5100830,PJMD,34992,halifax,virginia
VA,Hampton,G5106500,PJMD,135410,hampton,virginia
VA,Hanover,G5100850,PJMD,104392,hanover,virginia
VA,Harrisonburg,G5106600,PJMD,53078,harrisonburg,virginia
VA,Henrico,G5100870,PJMD,326501,henrico,virginia
VA,Henry,G5100890,PJMW,51445,henry,virginia
VA,Highland,G5100910,PJMD,2216,highland,virginia
VA,Hopewell,G5106700,PJMD,22735,hopewell,virginia
VA,Isle of Wight,G5100930,PJMD,36596,isle of wight,virginia
VA,James City,G5100950,PJMD,74404,james city,virginia
VA,King and Queen,G5100970,PJMD,7159,king and queen,virginia
VA,King George,G5100990,PJMD,25984,king george,virginia
VA,King William,G5101010,PJMD,16334,king william,virginia
VA,Lancaster,G5101030,PJMD,10972,lancaster,virginia
VA,Lee,G5101050,SRCE,24179,lee,virginia
VA,Lexington,G5106780,PJMD,7045,lexington,virginia
VA,Loudoun,G5101070,PJMD,385945,loudoun,virginia
VA,Louisa,G5101090,PJMD,35236,louisa,virginia
VA,Lunenburg,G5101110,PJMD,12273,lunenburg,virginia
VA,Lynchburg,G5106800,PJMW,80212,lynchburg,virginia
VA,Madison,G5101130,PJMD,13078,madison,virginia
VA,Manassas,G5106830,PJMD,41483,manassas,virginia
VA,Manassas Park,G5106850,PJMD,15915,manassas park,virginia
VA,Martinsville,G5106900,PJMW,13445,martinsville,virginia
VA,Mathews,G5101150,PJMD,8782,mathews,virginia
VA,Mecklenburg,G5101170,PJMD,30892,mecklenburg,virginia
VA,Middlesex,G5101190,PJMD,10778,middlesex,virginia
VA,Montgomery,G5101210,PJMW,98602,montgomery,virginia
VA,Nelson,G5101250,PJMD,14869,nelson,virginia
VA,New Kent,G5101270,PJMD,21147,new kent,virginia
VA,Newport News,G5107000,PJMD,181825,newport news,virginia
VA,Norfolk,G5107100,PJMD,245115,norfolk,virginia
VA,Northampton,G5101310,PJME,12139,northampton,virginia
VA,Northumberland,G5101330,PJMD,12222,northumberland,virginia
VA,Norton,G5107200,SRCE,3864,norton,virginia
VA,Nottoway,G5101350,PJMD,15595,nottoway,virginia
VA,Orange,G5101370,PJMD,35533,orange,virginia
VA,Page,G5101390,PJMD,23654,page,virginia
VA,Patrick,G5101410,PJMW,17923,patrick,virginia
VA,Petersburg,G5107300,PJMD,31882,petersburg,virginia
VA,Pittsylvania,G5101430,PJMD,61687,pittsylvania,virginia
VA,Poquoson,G5107350,PJMD,12017,poquoson,virginia
VA,Portsmouth,G5107400,PJMD,95252,portsmouth,virginia
VA,Powhatan,G5101450,PJMD,28443,powhatan,virginia
VA,Prince Edward,G5101470,PJMD,23142,prince edward,virginia
VA,Prince George,G5101490,PJMD,37845,prince george,virginia
VA,Prince William,G5101530,PJMD,455210,prince william,virginia
VA,Pulaski,G5101550,PJMW,34203,pulaski,virginia
VA,Radford,G5107500,PJMW,17483,radford,virginia
VA,Rappahannock,G5101570,PJMW,7388,rappahannock,virginia
VA,Richmond,G5101590,PJMD,8774,richmond,virginia
VA,Richmond City,G5107600,PJMD,223170,richmond city,virginia
VA,Roanoke,G5101610,PJMW,94031,roanoke,virginia
VA,Roanoke City,G5107700,PJMW,99660,roanoke city,virginia
VA,Rockbridge,G5101630,PJMD,22392,rockbridge,virginia
VA,Rockingham,G5101650,PJMD,79744,rockingham,virginia
VA,Russell,G5101670,PJMW,27370,russell,virginia
VA,Salem,G5107750,PJMW,25549,salem,virginia
VA,Scott,G5101690,SRCE,21930,scott,virginia
VA,Shenandoah,G5101710,PJMD,43175,shenandoah,virginia
VA,Smyth,G5101730,PJMW,31062,smyth,virginia
VA,Southampton,G5101750,PJMD,18057,southampton,virginia
VA,Spotsylvania,G5101770,PJMD,132010,spotsylvania,virginia
VA,Stafford,G5101790,PJMD,144361,stafford,virginia
VA,Staunton,G5107900,PJMD,24363,staunton,virginia
VA,Suffolk,G5108000,PJMD,89273,suffolk,virginia
VA,Surry,G5101810,PJMD,6544,surry,virginia
VA,Sussex,G5101830,PJMD,11504,sussex,virginia
VA,Tazewell,G5101850,PJMW,42150,tazewell,virginia
VA,Virginia Beach,G5108100,PJMD,452602,virginia beach,virginia
VA,Warren,G5101870,PJMW,39155,warren,virginia
VA,Washington,G5101910,PJMW,54214,washington,virginia
VA,Waynesboro,G5108200,PJMD,21887,waynesboro,virginia
VA,Westmoreland,G5101930,PJMD,17592,westmoreland,virginia
VA,Williamsburg,G5108300,PJMD,15214,williamsburg,virginia
VA,Winchester,G5108400,PJMW,27516,winchester,virginia
VA,Wise,G5101950,SRCE,39228,wise,virginia
VA,Wythe,G5101970,PJMW,29016,wythe,virginia
VA,York,G5101990,PJMD,67976,york,virginia
VT,Addison,G5000010,ISNE,36959,addison,vermont
VT,Bennington,G5000030,ISNE,36191,bennington,vermont
VT,Caledonia,G5000050,ISNE,30333,caledonia,vermont
VT,Chittenden,G5000070,ISNE,161531,chittenden,vermont
VT,Essex,G5000090,ISNE,6176,essex,vermont
VT,Franklin,G5000110,ISNE,48915,franklin,vermont
VT,Grand Isle,G5000130,ISNE,6919,grand isle,vermont
VT,Lamoille,G5000150,ISNE,25333,lamoille,vermont
VT,Orange,G5000170,ISNE,28919,orange,vermont
VT,Orleans,G5000190,ISNE,26863,orleans,vermont
VT,Rutland,G5000210,ISNE,59310,rutland,vermont
VT,Washington,G5000230,ISNE,58504,washington,vermont
VT,Windham,G5000250,ISNE,43145,windham,vermont
VT,Windsor,G5000270,ISNE,55496,windsor,vermont
WA,Adams,G5300010,NWPP,19238,adams,washington
WA,Asotin,G5300030,NWPP,22306,asotin,washington
WA,Benton,G5300050,NWPP,193686,benton,washington
WA,Chelan,G5300070,NWPP,76338,chelan,washington
WA,Clallam,G5300090,NWPP,74570,clallam,washington
WA,Clark,G5300110,NWPP,467018,clark,washington
WA,Columbia,G5300130,NWPP,3938,columbia,washington
WA,Cowlitz,G5300150,NWPP,105160,cowlitz,washington
WA,Douglas,G5300170,NWPP,41327,douglas,washington
WA,Ferry,G5300190,NWPP,7614,ferry,washington
WA,Franklin,G5300210,NWPP,90160,franklin,washington
WA,Garfield,G5300230,NWPP,2247,garfield,washington
WA,Grant,G5300250,NWPP,93546,grant,washington
WA,Grays Harbor,G5300270,NWPP,71628,grays harbor,washington
WA,Island,G5300290,NWPP,82636,island,washington
WA,Jefferson,G5300310,NWPP,31139,jefferson,washington
WA,King,G5300330,NWPP,2149970,king,washington
WA,Kitsap,G5300350,NWPP,264811,kitsap,washington
WA,Kittitas,G5300370,NWPP,44866,kittitas,washington
WA,Klickitat,G5300390,NWPP,21301,klickitat,washington
WA,Lewis,G5300410,NWPP,77066,lewis,washington
WA,Lincoln,G5300430,NWPP,10350,lincoln,washington
WA,Mason,G5300450,NWPP,62198,mason,washington
WA,Okanogan,G5300470,NWPP,41554,okanogan,washington
WA,Pacific,G5300490,NWPP,21249,pacific,washington
WA,Pend Oreille,G5300510,NWPP,13123,pend oreille,washington
WA,Pierce,G5300530,NWPP,861312,pierce,washington
WA,San Juan,G5300550,NWPP,16339,san juan,washington
WA,Skagit,G5300570,NWPP,123681,skagit,washington
WA,Skamania,G5300590,NWPP,11510,skamania,washington
WA,Snohomish,G5300610,NWPP,787620,snohomish,washington
WA,Spokane,G5300630,NWPP,499072,spokane,washington
WA,Stevens,G5300650,NWPP,44439,stevens,washington
WA,Thurston,G5300670,NWPP,275222,thurston,washington
WA,Wahkiakum,G5300690,NWPP,4139,wahkiakum,washington
WA,Walla Walla,G5300710,NWPP,60340,walla walla,washington
WA,Whatcom,G5300730,NWPP,216800,whatcom,washington
WA,Whitman,G5300750,NWPP,48851,whitman,washington
WA,Yakima,G5300770,NWPP,249636,yakima,washington
WI,Adams,G5500010,MISW,20069,adams,wisconsin
WI,Ashland,G5500030,MISW,15714,ashland,wisconsin
WI,Barron,G5500050,MISW,45412,barron,wisconsin
WI,Bayfield,G5500070,MISW,14891,bayfield,wisconsin
WI,Brown,G5500090,MISW,260401,brown,wisconsin
WI,Buffalo,G5500110,MISW,13099,buffalo,wisconsin
WI,Burnett,G5500130,MISW,15213,burnett,wisconsin
WI,Calumet,G5500150,MISW,49553,calumet,wisconsin
WI,Chippewa,G5500170,MISW,63649,chippewa,wisconsin
WI,Clark,G5500190,MISW,34557,clark,wisconsin
WI,Columbia,G5500210,MISW,56927,columbia,wisconsin
WI,Crawford,G5500230,MISW,16321,crawford,wisconsin
WI,Dane,G5500250,MISW,531273,dane,wisconsin
WI,Dodge,G5500270,MISW,88068,dodge,wisconsin
WI,Door,G5500290,MISW,27587,door,wisconsin
WI,Douglas,G5500310,MISW,43509,douglas,wisconsin
WI,Dunn,G5500330,MISW,44704,dunn,wisconsin
WI,Eau Claire,G5500350,MISW,102965,eau claire,wisconsin
WI,Florence,G5500370,MISW,4456,florence,wisconsin
WI,Fond du Lac,G5500390,MISW,102144,fond du lac,wisconsin
WI,Forest,G5500410,MISW,9064,forest,wisconsin
WI,Grant,G5500430,MISW,52214,grant,wisconsin
WI,Green,G5500450,MISW,37075,green,wisconsin
WI,Green Lake,G5500470,MISW,18719,green lake,wisconsin
WI,Iowa,G5500490,MISW,23654,iowa,wisconsin
WI,Iron,G5500510,MISW,5726,iron,wisconsin
WI,Jackson,G5500530,MISW,20562,jackson,wisconsin
WI,Jefferson,G5500550,MISW,84625,jefferson,wisconsin
WI,Juneau,G5500570,MISW,26274,juneau,wisconsin
WI,Kenosha,G5500590,MISW,168183,kenosha,wisconsin
WI,Kewaunee,G5500610,MISW,20405,kewaunee,wisconsin
WI,La Crosse,G5500630,MISW,118122,la crosse,wisconsin
WI,Lafayette,G5500650,MISW,16753,lafayette,wisconsin
WI,Langlade,G5500670,MISW,19221,langlade,wisconsin
WI,Lincoln,G5500690,MISW,27902,lincoln,wisconsin
WI,Manitowoc,G5500710,MISW,79536,manitowoc,wisconsin
WI,Marathon,G5500730,MISW,135603,marathon,wisconsin
WI,Marinette,G5500750,MISW,40491,marinette,wisconsin
WI,Marquette,G5500770,MISW,15067,marquette,wisconsin
WI,Menominee,G5500780,MISW,4533,menominee,wisconsin
WI,Milwaukee,G5500790,MISW,951448,milwaukee,wisconsin
WI,Monroe,G5500810,MISW,45623,monroe,wisconsin
WI,Oconto,G5500830,MISW,37430,oconto,wisconsin
WI,Oneida,G5500850,MISW,35601,oneida,wisconsin
WI,Outagamie,G5500870,MISW,184526,outagamie,wisconsin
WI,Ozaukee,G5500890,MISW,88314,ozaukee,wisconsin
WI,Pepin,G5500910,MISW,7307,pepin,wisconsin
WI,Pierce,G5500930,MISW,41238,pierce,wisconsin
WI,Polk,G5500950,MISW,43481,polk,wisconsin
WI,Portage,G5500970,MISW,70447,portage,wisconsin
WI,Price,G5500990,MISW,13517,price,wisconsin
WI,Racine,G5501010,MISW,195140,racine,wisconsin
WI,Richland,G5501030,MISW,17476,richland,wisconsin
WI,Rock,G5501050,MISW,161620,rock,wisconsin
WI,Rusk,G5501070,MISW,14127,rusk,wisconsin
WI,Sauk,G5501110,MISW,63949,sauk,wisconsin
WI,Sawyer,G5501130,MISW,16369,sawyer,wisconsin
WI,Shawano,G5501150,MISW,41062,shawano,wisconsin
WI,Sheboygan,G5501170,MISW,115427,sheboygan,wisconsin
WI,St. Croix,G5501090,MISW,88029,st croix,wisconsin
WI,Taylor,G5501190,MISW,20439,taylor,wisconsin
WI,Trempealeau,G5501210,MISW,29633,trempealeau,wisconsin
WI,Vernon,G5501230,MISW,30814,vernon,wisconsin
