End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,Total
cooking,6,0.0,0.256225807556606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2397835097454869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515431781591477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3524475045387593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cooking,7,0.0,0.0,0.0837386072985338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1254007709211426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107334558161317,0.0,0.0,0.0,0.0,0.0,0.0,0.6835260636190065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cooking,8,0.0,0.0,0.0,0.2923385364456538,0.0,0.2418158384648432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701417728769869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483459831018187,0.0,0.0,0.0,0.0,0.0,0.0892453100386653,0.1238149792352857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081483603035944,0.0,0.0,0.0,0.0,0.0,0.0261492195331519,1.0
cooking,9,0.0137527251785934,0.0,0.0,0.0,0.720708614992253,0.0,0.0,0.0,0.0,0.0,0.0,0.0250510756742674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873839656661776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531036184887085,0.0,0.0,0.0,1.0
drying,1,0.0,0.0,0.0,0.0,0.0,0.0,0.233579940136669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4451911673349523,0.0,0.1050432032529508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097419099791043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070537075732761,0.0,0.0,0.0,0.0,0.0,0.0,0.0482295137516236,0.0,0.0,0.0,0.0,1.0
drying,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2229152387480009,0.0,0.0,0.4007082476582134,0.0,0.0,0.0,0.3763765135937857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
drying,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2514291314147584,0.1438767843726521,0.0,0.0,0.0,0.0,0.0,0.0,0.2165583248946526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2586156208146866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295201385032502,0.0,0.0,1.0
drying,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1527224895288864,0.0,0.0,0.0,0.139499463463602,0.0,0.0,0.0,0.0,0.0,0.0,0.2595105403440755,0.2851258264391291,0.0,0.0,0.0,0.0354460175153172,0.0871265879746616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405690747343279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
drying,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086317897849206,0.0153679240784014,0.3186728027087606,0.1563498497782441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918975630692927,0.0,0.0,0.0,0.0,0.0,0.0,0.1640397729982355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080857456244933,0.0,0.0,0.0,0.0,0.1326481949544566,0.0,0.0,0.0,0.0315346463827555,0.0,1.0000000000000002
drying,6,0.0,0.2581907465664083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2379728381800046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1482774495511394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3555589657024476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
