Technology,End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
pkg_terminal_AC-cool,cooling,8,0.0,0.0,0.0,0.4105633137393056,0.0,0.1804925071473916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02847894186456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359272864008512,0.0,0.0,0.0,0.0,0.0,0.0817609009882899,0.1774815376367114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0633995922155223,0.0,0.0,0.0,0.0,0.0,0.0218959200073673
pkg_terminal_AC-cool,cooling,9,0.0071104731677824,0.0,0.0,0.0,0.6334417563561572,0.0,0.0,0.0,0.0,0.0,0.0,0.1195642274927666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08299312788063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568904151026635,0.0,0.0,0.0
rooftop_ASHP-cool,cooling,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2869926383617213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272352256837515,0.0,0.0651370149326034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656448441178405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430767306421371,0.0,0.0,0.0,0.0,0.0,0.0,0.0119135462619459,0.0,0.0,0.0,0.0
rooftop_ASHP-cool,cooling,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443325306305779,0.0,0.0,0.3426574778723988,0.0,0.0,0.0,0.5130099914970232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-cool,cooling,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342017299931333,0.2989791644793135,0.0,0.0,0.0,0.0,0.0,0.0,0.1140828658551889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402409185610224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503270540621402,0.0,0.0
rooftop_ASHP-cool,cooling,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078403960036359,0.0,0.0,0.0,0.2507566396784814,0.0,0.0,0.0,0.0,0.0,0.0,0.0669871162568147,0.4715580812306028,0.0,0.0,0.0,0.0188364739044326,0.0981422614682577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153154674250517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-cool,cooling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044651714105634,0.0019743593607821,0.6300968363350005,0.1032698550495945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245035478247539,0.0,0.0,0.0,0.0,0.0,0.0,0.1107646901462011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651884596898005,0.0,0.0,0.0,0.0,0.0544613520533005,0.0,0.0,0.0,0.0052757281300032,0.0
rooftop_ASHP-cool,cooling,6,0.0,0.3309299215915108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325407577667665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1890808637695523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3474484568721702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-cool,cooling,7,0.0,0.0,0.0646291642479737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091198297369657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624159014894177,0.0,0.0,0.0,0.0,0.0,0.0,0.7638351045256428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-cool,cooling,8,0.0,0.0,0.0,0.7183731540828763,0.0,0.0660070591272766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252682763249024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012007578922401,0.0,0.0,0.0,0.0,0.0,0.037319572971256,0.109975022607812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234848708332138,0.0,0.0,0.0,0.0,0.0,0.0075644651302615
rooftop_ASHP-cool,cooling,9,0.0006125868416847,0.0,0.0,0.0,0.7469646696829642,0.0,0.0,0.0,0.0,0.0,0.0,0.0584789248960624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666201376781905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1273236809010978,0.0,0.0,0.0
chiller,cooling,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2164608792009312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821212371908371,0.0,0.0343928908080688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298276923470079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0284447285640183,0.0,0.0,0.0,0.0,0.0,0.0,0.0087525718891365,0.0,0.0,0.0,0.0
chiller,cooling,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1539402064821969,0.0,0.0,0.5853151347775074,0.0,0.0,0.0,0.2607446587402956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chiller,cooling,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2975338770880439,0.1489332246503491,0.0,0.0,0.0,0.0,0.0,0.0,0.1945127141874115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2877045922125237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713155918616715,0.0,0.0
chiller,cooling,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382489189488689,0.0,0.0,0.0,0.1839189845411362,0.0,0.0,0.0,0.0,0.0,0.0,0.2091133247046817,0.3869852544270015,0.0,0.0,0.0,0.0103329537312802,0.0624396105798608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089609530671704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chiller,cooling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723385212216824,0.0054533763811146,0.328088707868211,0.1586452880411421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009048904057149,0.0,0.0,0.0,0.0,0.0,0.0,0.110070112500708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405638779917132,0.0,0.0,0.0,0.0,0.1759197516363414,0.0,0.0,0.0,0.008015473953372,0.0
chiller,cooling,6,0.0,0.2628182214070714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471506774704823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261207499233641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4639103511990821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chiller,cooling,7,0.0,0.0,0.0372608150823123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705407487134419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591742285672075,0.0,0.0,0.0,0.0,0.0,0.0,0.8330242076370382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chiller,cooling,8,0.0,0.0,0.0,0.4112449715983,0.0,0.2978339916707096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127688276048861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006903524334412,0.0,0.0,0.0,0.0,0.0,0.0292172565324408,0.1136841272920435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1223792575676351,0.0,0.0,0.0,0.0,0.0,0.0059680433995727
chiller,cooling,9,0.0013989188697051,0.0,0.0,0.0,0.8639101909308248,0.0,0.0,0.0,0.0,0.0,0.0,0.0411143040395115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271963969070667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663801892528918,0.0,0.0,0.0
resistance,heating,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2310769738800802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5435465594961986,0.0,0.0855135764308024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0770914690353636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041051715431143,0.0,0.0,0.0,0.0,0.0,0.0,0.0217197057264119,0.0,0.0,0.0,0.0
resistance,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313351832028186,0.0,0.0,0.4561633196599534,0.0,0.0,0.0,0.4125014971372279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resistance,heating,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1950825750946007,0.21570891442228,0.0,0.0,0.0,0.0,0.0,0.0,0.1504049521401988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3383860348241212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004175235187992,0.0,0.0
resistance,heating,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573007839665405,0.0,0.0,0.0,0.1149144204593441,0.0,0.0,0.0,0.0,0.0,0.0,0.2719499194742851,0.2213154289008767,0.0,0.0,0.0,0.0633443825942864,0.1220199667942964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491550978103706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resistance,heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246573767288303,0.0132143543553766,0.0899979485379272,0.1692974016276807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486296902332343,0.0,0.0,0.0,0.0,0.0,0.0,0.2556295595050408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701878405999563,0.0,0.0,0.0,0.0,0.2026210054602901,0.0,0.0,0.0,0.0257648229516634,0.0
resistance,heating,6,0.0,0.1945666315241475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164049695150386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0950695343316799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939588646291338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resistance,heating,7,0.0,0.0,0.1348345067529155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713323440691643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834416848723061,0.0,0.0,0.0,0.0,0.0,0.0,0.6103914643056139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resistance,heating,8,0.0,0.0,0.0,0.0962460109981995,0.0,0.401513902071879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1259205822920621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1148673301909874,0.0,0.0,0.0,0.0,0.0,0.0392092411902658,0.0906537463304566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083164633655816,0.0,0.0,0.0,0.0,0.0,0.0484245532703335
resistance,heating,9,0.048484664971977,0.0,0.0,0.0,0.524234495387236,0.0,0.0,0.0,0.0,0.0,0.0,0.0010489392139346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382870354161661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879448650106862,0.0,0.0,0.0
pkg_terminal_HP-heat,heating,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2348125637705005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4391983432990068,0.0,0.1422713796998891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001422595433031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442946620622856,0.0,0.0,0.0,0.0,0.0,0.0,0.0392807916250146,0.0,0.0,0.0,0.0
pkg_terminal_HP-heat,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289614827133678,0.0,0.0,0.4323666619696768,0.0,0.0,0.0,0.4386718553169554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pkg_terminal_HP-heat,heating,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1349828595684417,0.2479311840877108,0.0,0.0,0.0,0.0,0.0,0.0,0.1613402008042047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395829854237311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1161627701159114,0.0,0.0
pkg_terminal_HP-heat,heating,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1416638869392505,0.0,0.0,0.0,0.0859220823526056,0.0,0.0,0.0,0.0,0.0,0.0,0.2466645609638917,0.1948740664649504,0.0,0.0,0.0,0.082220801716234,0.1688932217186452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797613798444224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pkg_terminal_HP-heat,heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101031843376023,0.0087572456444644,0.0679760365160372,0.1444771195652616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603416693374386,0.0,0.0,0.0,0.0,0.0,0.0,0.2723269179940962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969980221471989,0.0,0.0,0.0,0.0,0.1864117282223449,0.0,0.0,0.0,0.0526080762355556,0.0
pkg_terminal_HP-heat,heating,6,0.0,0.1935492521508274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747446767239849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0926558688634484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4390502022617391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pkg_terminal_HP-heat,heating,7,0.0,0.0,0.1500582185625487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679660623317448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2277288578253894,0.0,0.0,0.0,0.0,0.0,0.0,0.554246861280317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pkg_terminal_HP-heat,heating,8,0.0,0.0,0.0,0.0469476900813354,0.0,0.3498751879150367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977687754529757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397311341666102,0.0,0.0,0.0,0.0,0.0,0.0410486149059995,0.0519174542394163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060681645162226,0.0,0.0,0.0,0.0,0.0,0.1120294980763998
pkg_terminal_HP-heat,heating,9,0.1087757173395261,0.0,0.0,0.0,0.3483200852412607,0.0,0.0,0.0,0.0,0.0,0.0,8.7403128855032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1909475270835149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3518692672068433,0.0,0.0,0.0
comm_GSHP-heat,heating,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1749439045827347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7329930345744206,0.0,0.0559389930698546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183571751425998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177668926303901,0.0,0.0,0.0,0.0
comm_GSHP-heat,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1095676540560227,0.0,0.0,0.5793441736785991,0.0,0.0,0.0,0.311088172265378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-heat,heating,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873240181462612,0.2327562836416388,0.0,0.0,0.0,0.0,0.0,0.0,0.2079911677507929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330456737716123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388828566896945,0.0,0.0
comm_GSHP-heat,heating,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1867447807140317,0.0,0.0,0.0,0.109168702359599,0.0,0.0,0.0,0.0,0.0,0.0,0.2762166317763829,0.2668724593375395,0.0,0.0,0.0,0.0338842425878031,0.0701925296185995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056920653606044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-heat,heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457193448098601,0.0022964280678491,0.1270626680419488,0.1890481287893869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141093825338321,0.0,0.0,0.0,0.0,0.0,0.0,0.2337824847721628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715380542161113,0.0,0.0,0.0,0.0,0.2162757966019809,0.0,0.0,0.0,0.0001677121668677,0.0
comm_GSHP-heat,heating,6,0.0,0.2061012098930774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340058207362431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1249364908610424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289040918834491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-heat,heating,7,0.0,0.0,0.0998400031250457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878309050746709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149907478506308,0.0,0.0,0.0,0.0,0.0,0.0,0.6973383439496523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-heat,heating,8,0.0,0.0,0.0,0.0958357744628342,0.0,0.4988134142847304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553222139096937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189781263021035,0.0,0.0,0.0,0.0,0.0,0.0263961788785325,0.0458546227818879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0580711679555561,0.0,0.0,0.0,0.0,0.0,0.000728501424661
comm_GSHP-heat,heating,9,0.1545848279022915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009656375163168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3295459137361656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514903620845226,0.0,0.0,0.0
rooftop_ASHP-heat,heating,1,0.0,0.0,0.0,0.0,0.0,0.0,0.263095910164739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4777589299451318,0.0,0.1141653927905279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0809163257318123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452322199815117,0.0,0.0,0.0,0.0,0.0,0.0,0.018831221386277,0.0,0.0,0.0,0.0
rooftop_ASHP-heat,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123886144440177,0.0,0.0,0.4345648189763591,0.0,0.0,0.0,0.4530465665796231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-heat,heating,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1265717658854771,0.2524853864375964,0.0,0.0,0.0,0.0,0.0,0.0,0.135617900857958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3953163530241802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0900085937947882,0.0,0.0
rooftop_ASHP-heat,heating,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559108363887976,0.0,0.0,0.0,0.1295794222399227,0.0,0.0,0.0,0.0,0.0,0.0,0.1943162676627999,0.2788875822530034,0.0,0.0,0.0,0.0676086138637597,0.123576276382152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501210012095644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-heat,heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137649213217328,0.0115595741069834,0.0608837898956568,0.1693698441964083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326307166756772,0.0,0.0,0.0,0.0,0.0,0.0,0.2984225777728173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789851452318119,0.0,0.0,0.0,0.0,0.1950761149354539,0.0,0.0,0.0,0.0393073158634581,0.0
rooftop_ASHP-heat,heating,6,0.0,0.1872707004501264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014707601801158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977700617263645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4134884776433931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-heat,heating,7,0.0,0.0,0.1733084401629618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647783456032624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1817413616661485,0.0,0.0,0.0,0.0,0.0,0.0,0.5801718525676272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-heat,heating,8,0.0,0.0,0.0,0.0627808042057298,0.0,0.3299666669513196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896604477577693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083670125663211,0.0,0.0,0.0,0.0,0.0,0.0393008952884909,0.0476902999345515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527925839877568,0.0,0.0,0.0,0.0,0.0,0.0694412893080607
