End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
cooking,6,0.0,0.2391226471774591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2817700915718571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1352126720485305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438945892021533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooking,7,0.0,0.0,0.0671817957137003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1243312305054622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1255750972335087,0.0,0.0,0.0,0.0,0.0,0.0,0.6829118765473288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooking,8,0.0,0.0,0.0,0.2658196030813684,0.0,0.2070722454297243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635316860737516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418367116095088,0.0,0.0,0.0,0.0,0.0,0.1115875114186288,0.1887790792521489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004532883365152,0.0,0.0,0.0,0.0,0.0,0.0209198747983535
cooking,9,0.0105899876243683,0.0,0.0,0.0,0.8254879045849723,0.0,0.0,0.0,0.0,0.0,0.0,0.0071505434862392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646138252993721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092157739005048,0.0,0.0,0.0
drying,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1604067852928137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6918033467778708,0.0,0.0073933217939653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369848480333865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782741150668208,0.0,0.0,0.0,0.0,0.0,0.0,0.0251375830351427,0.0,0.0,0.0,0.0
drying,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3642835389780567,0.0,0.0,0.3766382989144644,0.0,0.0,0.0,0.2590781621074788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drying,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3664436875070342,0.1090641257245326,0.0,0.0,0.0,0.0,0.0,0.0,0.2989740850661353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333628052965027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921552964057949,0.0,0.0
drying,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718318704788582,0.0,0.0,0.0,0.0631979563379132,0.0,0.0,0.0,0.0,0.0,0.0,0.5255285410259545,0.201977235491061,0.0,0.0,0.0,0.0055281565871146,0.0226237636617873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093124764173109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drying,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186714220428122,0.0221370390035282,0.1665854753074055,0.2378008363593159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878359447041508,0.0,0.0,0.0,0.0,0.0,0.0,0.1244253164902771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0567484621037711,0.0,0.0,0.0,0.0,0.148967244732659,0.0,0.0,0.0,0.0368282592560799,0.0
drying,6,0.0,0.2206803585278707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651488999205792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209122038229829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2050487033217209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
