End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
fans and pumps,6,0.0,0.2885545713987024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744006117901949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669994807676345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700453360434679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fans and pumps,7,0.0,0.0,0.0796979525700327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0876988840854911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113203700828665,0.0,0.0,0.0,0.0,0.0,0.0,0.719399462515811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fans and pumps,8,0.0,0.0,0.0,0.3233486007051424,0.0,0.2505427018264236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481696710928879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466308118375212,0.0,0.0,0.0,0.0,0.0,0.0633403036166907,0.1278074709406318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099513049206628,0.0,0.0,0.0,0.0,0.0,0.0302091350600395
fans and pumps,9,0.0083093667791635,0.0,0.0,0.0,0.8061444468927059,0.0,0.0,0.0,0.0,0.0,0.0,0.0201636918953295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576148662263275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077676282064734,0.0,0.0,0.0
lighting,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2442904276868469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5356288527303161,0.0,0.0730675309493989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0788904507200433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045229972647236,0.0,0.0,0.0,0.0,0.0,0.0,0.0228927652661585,0.0,0.0,0.0,0.0
lighting,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728712020330915,0.0,0.0,0.4828127198475201,0.0,0.0,0.0,0.3443160781193882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lighting,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2085258778280847,0.1815933612545842,0.0,0.0,0.0,0.0,0.0,0.0,0.2043559191967894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093726770730948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0961521646474469,0.0,0.0
lighting,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1417459160621555,0.0,0.0,0.0,0.1835286969908797,0.0,0.0,0.0,0.0,0.0,0.0,0.2154683253537267,0.3001233308675911,0.0,0.0,0.0,0.0350918853644249,0.0923581931645742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316836521966476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lighting,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199375415679157,0.0075005084468699,0.3134420586050898,0.1787074969478748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872244250205905,0.0,0.0,0.0,0.0,0.0,0.0,0.1770203741840117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692386567233215,0.0,0.0,0.0,0.0,0.1324703943508725,0.0,0.0,0.0,0.0144585441534535,0.0
lighting,6,0.0,0.2622875530347102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938519922588358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464330590724086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3974273956340451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
