End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
clothes washing,1,0.0,0.0,0.0,0.0,0.0,0.0,0.241095340868088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4418045535736297,0.0,0.1036538629624898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0964267064695348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708164966752502,0.0,0.0,0.0,0.0,0.0,0.0,0.0462030394510072,0.0,0.0,0.0,0.0
clothes washing,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2245491249079437,0.0,0.0,0.4111485477473882,0.0,0.0,0.0,0.364302327344668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clothes washing,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508675470888596,0.1439253678092732,0.0,0.0,0.0,0.0,0.0,0.0,0.2173956324896933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596877918517074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281236607604663,0.0,0.0
clothes washing,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1526955431310962,0.0,0.0,0.0,0.1395164178500726,0.0,0.0,0.0,0.0,0.0,0.0,0.2569334864440842,0.2872489966491621,0.0,0.0,0.0,0.0351205049725541,0.0875276926226121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409573583304186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clothes washing,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081035396896832,0.0154454598834525,0.3144399627990705,0.1575391034691894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092982163448445,0.0,0.0,0.0,0.0,0.0,0.0,0.1657850922007459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0802685864612567,0.0,0.0,0.0,0.0,0.1346019104589466,0.0,0.0,0.0,0.0308341815892097,0.0
clothes washing,6,0.0,0.2558160239474381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237452468661922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150857379823518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3558741275671218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clothes washing,7,0.0,0.0,0.0849008173908487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208395769717881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1106008431686679,0.0,0.0,0.0,0.0,0.0,0.0,0.6836587624686952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clothes washing,8,0.0,0.0,0.0,0.2937086971743833,0.0,0.2394159605724333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725012471802185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478340102518855,0.0,0.0,0.0,0.0,0.0,0.0874936999765312,0.1223967918292703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1113074680766749,0.0,0.0,0.0,0.0,0.0,0.0253421249386028
clothes washing,9,0.0145030830930463,0.0,0.0,0.0,0.7060579006291228,0.0,0.0,0.0,0.0,0.0,0.0,0.0263189527903721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903030742568191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1628169892306397,0.0,0.0,0.0
dishwasher,1,0.0,0.0,0.0,0.0,0.0,0.0,0.242261668880179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4579732198420634,0.0,0.0941902682499933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938472133258427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679864863337636,0.0,0.0,0.0,0.0,0.0,0.0,0.0437411433681577,0.0,0.0,0.0,0.0
